condition,time_ms,mean_H
A,3618.900146484375,1.0012037754058838
A,3619.0,1.0012037754058838
A,3619.10009765625,1.0012037754058838
A,3619.199951171875,1.0012037754058838
A,3619.300048828125,1.0012037754058838
A,3619.400146484375,1.0012037754058838
A,3619.5,1.0012037754058838
A,3619.60009765625,1.0012037754058838
A,3619.699951171875,1.0012037754058838
A,3619.800048828125,1.0012037754058838
A,3619.900146484375,1.0012037754058838
A,3620.0,1.0012037754058838
A,3620.10009765625,1.0012037754058838
A,3620.199951171875,1.0012037754058838
A,3620.300048828125,1.0012037754058838
A,3620.400146484375,1.0012037754058838
A,3620.5,1.0012037754058838
A,3620.60009765625,1.0012037754058838
A,3620.699951171875,1.0012037754058838
A,3620.800048828125,1.0012037754058838
A,3620.900146484375,1.0012037754058838
A,3621.0,1.0012037754058838
A,3621.10009765625,1.0012037754058838
A,3621.199951171875,1.0012037754058838
A,3621.300048828125,1.0012037754058838
A,3621.400146484375,1.0012037754058838
A,3621.5,1.0012037754058838
A,3621.60009765625,1.0012037754058838
A,3621.699951171875,1.0012037754058838
A,3621.800048828125,1.0012037754058838
A,3621.900146484375,1.0012037754058838
A,3622.0,1.0012037754058838
A,3622.10009765625,1.0012037754058838
A,3622.199951171875,1.0012037754058838
A,3622.300048828125,1.0012037754058838
A,3622.400146484375,1.0012037754058838
A,3622.5,1.0012037754058838
A,3622.60009765625,1.0012037754058838
A,3622.699951171875,1.0012037754058838
A,3622.800048828125,1.0012037754058838
A,3622.900146484375,1.0012037754058838
A,3623.0,1.0012037754058838
A,3623.10009765625,1.0012037754058838
A,3623.199951171875,1.0012037754058838
A,3623.300048828125,1.0012037754058838
A,3623.400146484375,1.0012037754058838
A,3623.5,1.0012037754058838
A,3623.60009765625,1.0012037754058838
A,3623.699951171875,1.0012037754058838
A,3623.800048828125,1.0012037754058838
A,3623.900146484375,1.0012037754058838
A,3624.0,1.0012037754058838
A,3624.10009765625,1.0012037754058838
A,3624.199951171875,1.0012037754058838
A,3624.300048828125,1.0012037754058838
A,3624.400146484375,1.0012037754058838
A,3624.5,1.0012037754058838
A,3624.60009765625,1.0012037754058838
A,3624.699951171875,1.0012037754058838
A,3624.800048828125,1.0012037754058838
A,3624.900146484375,1.0012037754058838
A,3625.0,1.0012037754058838
A,3625.10009765625,1.0012037754058838
A,3625.199951171875,1.0012037754058838
A,3625.300048828125,1.0012037754058838
A,3625.400146484375,1.0012037754058838
A,3625.5,1.0012037754058838
A,3625.60009765625,1.0012037754058838
A,3625.699951171875,1.0012037754058838
A,3625.800048828125,1.0012037754058838
A,3625.900146484375,1.0012037754058838
A,3626.0,1.0012037754058838
A,3626.10009765625,1.0012037754058838
A,3626.199951171875,1.0012037754058838
A,3626.300048828125,1.0012037754058838
A,3626.400146484375,1.0012037754058838
A,3626.5,1.0012037754058838
A,3626.60009765625,1.0012037754058838
A,3626.699951171875,1.0012037754058838
A,3626.800048828125,1.0012037754058838
A,3626.900146484375,1.0012037754058838
A,3627.0,1.0012037754058838
A,3627.10009765625,1.0012037754058838
A,3627.199951171875,1.0012037754058838
A,3627.300048828125,1.0012037754058838
A,3627.400146484375,1.0012037754058838
A,3627.5,1.0012037754058838
A,3627.60009765625,1.0012037754058838
A,3627.699951171875,1.0012037754058838
A,3627.800048828125,1.0012037754058838
A,3627.900146484375,1.0012037754058838
A,3628.0,1.0012037754058838
A,3628.10009765625,1.0012037754058838
A,3628.199951171875,1.0012037754058838
A,3628.300048828125,1.0012037754058838
A,3628.400146484375,1.0012037754058838
A,3628.5,1.0012037754058838
A,3628.60009765625,1.0012037754058838
A,3628.699951171875,1.0012037754058838
A,3628.800048828125,1.0012037754058838
A,3628.900146484375,1.0012037754058838
A,3629.0,1.0012037754058838
A,3629.10009765625,1.0012037754058838
A,3629.199951171875,1.0012037754058838
A,3629.300048828125,1.0012037754058838
A,3629.400146484375,1.0012037754058838
A,3629.5,1.0012037754058838
A,3629.60009765625,1.0012037754058838
A,3629.699951171875,1.0012037754058838
A,3629.800048828125,1.0012037754058838
A,3629.900146484375,1.0012037754058838
A,3630.0,1.0012037754058838
A,3630.10009765625,1.0012037754058838
A,3630.199951171875,1.0012037754058838
A,3630.300048828125,1.0012037754058838
A,3630.400146484375,1.0012037754058838
A,3630.5,1.0012037754058838
A,3630.60009765625,1.0012037754058838
A,3630.699951171875,1.0012037754058838
A,3630.800048828125,1.0012037754058838
A,3630.900146484375,1.0012037754058838
A,3631.0,1.0012037754058838
A,3631.10009765625,1.0012037754058838
A,3631.199951171875,1.0012037754058838
A,3631.300048828125,1.0012037754058838
A,3631.400146484375,1.0012037754058838
A,3631.5,1.0012037754058838
A,3631.60009765625,1.0012037754058838
A,3631.699951171875,1.0012037754058838
A,3631.800048828125,1.0012037754058838
A,3631.900146484375,1.0012037754058838
A,3632.0,1.0012037754058838
A,3632.10009765625,1.0012037754058838
A,3632.199951171875,1.0012037754058838
A,3632.300048828125,1.0012037754058838
A,3632.400146484375,1.0012037754058838
A,3632.5,1.0012037754058838
A,3632.60009765625,1.0012037754058838
A,3632.699951171875,1.0012037754058838
A,3632.800048828125,1.0012037754058838
A,3632.900146484375,1.0012037754058838
A,3633.0,1.0012037754058838
A,3633.10009765625,1.0012037754058838
A,3633.199951171875,1.0012037754058838
A,3633.300048828125,1.0012037754058838
A,3633.400146484375,1.0012037754058838
A,3633.5,1.0012037754058838
A,3633.60009765625,1.0012037754058838
A,3633.699951171875,1.0012037754058838
A,3633.800048828125,1.0012037754058838
A,3633.900146484375,1.0012037754058838
A,3634.0,1.0012037754058838
A,3634.10009765625,1.0012037754058838
A,3634.199951171875,1.0012037754058838
A,3634.300048828125,1.0012037754058838
A,3634.400146484375,1.0012037754058838
A,3634.5,1.0012037754058838
A,3634.60009765625,1.0012037754058838
A,3634.699951171875,1.0012037754058838
A,3634.800048828125,1.0012037754058838
A,3634.900146484375,1.0012037754058838
A,3635.0,1.0012037754058838
A,3635.10009765625,1.0012037754058838
A,3635.199951171875,1.0012037754058838
A,3635.300048828125,1.0012037754058838
A,3635.400146484375,1.0012037754058838
A,3635.5,1.0012037754058838
A,3635.60009765625,1.0012037754058838
A,3635.699951171875,1.0012037754058838
A,3635.800048828125,1.0012037754058838
A,3635.900146484375,1.0012037754058838
A,3636.0,1.0012037754058838
A,3636.10009765625,1.0012037754058838
A,3636.199951171875,1.0012037754058838
A,3636.300048828125,1.0012037754058838
A,3636.400146484375,1.0012037754058838
A,3636.5,1.0012037754058838
A,3636.60009765625,1.0012037754058838
A,3636.699951171875,1.0012037754058838
A,3636.800048828125,1.0012037754058838
A,3636.900146484375,1.0012037754058838
A,3637.0,1.0012037754058838
A,3637.10009765625,1.0012037754058838
A,3637.199951171875,1.0012037754058838
A,3637.300048828125,1.0012037754058838
A,3637.400146484375,1.0012037754058838
A,3637.5,1.0012037754058838
A,3637.60009765625,1.0012037754058838
A,3637.699951171875,1.0012037754058838
A,3637.800048828125,1.0012037754058838
A,3637.900146484375,1.0012037754058838
A,3638.0,1.0012037754058838
A,3638.10009765625,1.0012037754058838
A,3638.199951171875,1.0012037754058838
A,3638.300048828125,1.0012037754058838
A,3638.400146484375,1.0012037754058838
A,3638.5,1.0012037754058838
A,3638.60009765625,1.0012037754058838
A,3638.699951171875,1.0012037754058838
A,3638.800048828125,1.0012037754058838
A,3638.900146484375,1.0012037754058838
A,3639.0,1.0012037754058838
A,3639.10009765625,1.0012037754058838
A,3639.199951171875,1.0012037754058838
A,3639.300048828125,1.0012037754058838
A,3639.400146484375,1.0012037754058838
A,3639.5,1.0012037754058838
A,3639.60009765625,1.0012037754058838
A,3639.699951171875,1.0012037754058838
A,3639.800048828125,1.0012037754058838
A,3639.900146484375,1.0012037754058838
A,3640.0,1.0012037754058838
A,3640.10009765625,1.0012037754058838
A,3640.199951171875,1.0012037754058838
A,3640.300048828125,1.0012037754058838
A,3640.400146484375,1.0012037754058838
A,3640.5,1.0012037754058838
A,3640.60009765625,1.0012037754058838
A,3640.699951171875,1.0012037754058838
A,3640.800048828125,1.0012037754058838
A,3640.900146484375,1.0012037754058838
A,3641.0,1.0012037754058838
A,3641.10009765625,1.0012037754058838
A,3641.199951171875,1.0012037754058838
A,3641.300048828125,1.0012037754058838
A,3641.400146484375,1.0012037754058838
A,3641.5,1.0012037754058838
A,3641.60009765625,1.0012037754058838
A,3641.699951171875,1.0012037754058838
A,3641.800048828125,1.0012037754058838
A,3641.900146484375,1.0012037754058838
A,3642.0,1.0012037754058838
A,3642.10009765625,1.0012037754058838
A,3642.199951171875,1.0012037754058838
A,3642.300048828125,1.0012037754058838
A,3642.400146484375,1.0012037754058838
A,3642.5,1.0012037754058838
A,3642.60009765625,1.0012037754058838
A,3642.699951171875,1.0012037754058838
A,3642.800048828125,1.0012037754058838
A,3642.900146484375,1.0012037754058838
A,3643.0,1.0012037754058838
A,3643.10009765625,1.0012037754058838
A,3643.199951171875,1.0012037754058838
A,3643.300048828125,1.0012037754058838
A,3643.400146484375,1.0012037754058838
A,3643.5,1.0012037754058838
A,3643.60009765625,1.0012037754058838
A,3643.699951171875,1.0012037754058838
A,3643.800048828125,1.0012037754058838
A,3643.900146484375,1.0012037754058838
A,3644.0,1.0012037754058838
A,3644.10009765625,1.0012037754058838
A,3644.199951171875,1.0012037754058838
A,3644.300048828125,1.0012037754058838
A,3644.400146484375,1.0012037754058838
A,3644.5,1.0012037754058838
A,3644.60009765625,1.0012037754058838
A,3644.699951171875,1.0012037754058838
A,3644.800048828125,1.0012037754058838
A,3644.900146484375,1.0012037754058838
A,3645.0,1.0012037754058838
A,3645.10009765625,1.0012037754058838
A,3645.199951171875,1.0012037754058838
A,3645.300048828125,1.0012037754058838
A,3645.400146484375,1.0012037754058838
A,3645.5,1.0012037754058838
A,3645.60009765625,1.0012037754058838
A,3645.699951171875,1.0012037754058838
A,3645.800048828125,1.0012037754058838
A,3645.900146484375,1.0012037754058838
A,3646.0,1.0012037754058838
A,3646.10009765625,1.0012037754058838
A,3646.199951171875,1.0012037754058838
A,3646.300048828125,1.0012037754058838
A,3646.400146484375,1.0012037754058838
A,3646.5,1.0012037754058838
A,3646.60009765625,1.0012037754058838
A,3646.699951171875,1.0012037754058838
A,3646.800048828125,1.0012037754058838
A,3646.900146484375,1.0012037754058838
A,3647.0,1.0012037754058838
A,3647.10009765625,1.0012037754058838
A,3647.199951171875,1.0012037754058838
A,3647.300048828125,1.0012037754058838
A,3647.400146484375,1.0012037754058838
A,3647.5,1.0012037754058838
A,3647.60009765625,1.0012037754058838
A,3647.699951171875,1.0012037754058838
A,3647.800048828125,1.0012037754058838
A,3647.900146484375,1.0012037754058838
A,3648.0,1.0012037754058838
A,3648.10009765625,1.0012037754058838
A,3648.199951171875,1.0012037754058838
A,3648.300048828125,1.0012037754058838
A,3648.400146484375,1.0012037754058838
A,3648.5,1.0012037754058838
A,3648.60009765625,1.0012037754058838
A,3648.699951171875,1.0012037754058838
A,3648.800048828125,1.0012037754058838
A,3648.900146484375,1.0012037754058838
A,3649.0,1.0012037754058838
A,3649.10009765625,1.0012037754058838
A,3649.199951171875,1.0012037754058838
A,3649.300048828125,1.0012037754058838
A,3649.400146484375,1.0012037754058838
A,3649.5,1.0012037754058838
A,3649.60009765625,1.0012037754058838
A,3649.699951171875,1.0012037754058838
A,3649.800048828125,1.0012037754058838
A,3649.900146484375,1.0012037754058838
A,3650.0,1.0012037754058838
A,3650.10009765625,1.0012037754058838
A,3650.199951171875,1.0012037754058838
A,3650.300048828125,1.0012037754058838
A,3650.400146484375,1.0012037754058838
A,3650.5,1.0012037754058838
A,3650.60009765625,1.0012037754058838
A,3650.699951171875,1.0012037754058838
A,3650.800048828125,1.0012037754058838
A,3650.900146484375,1.0012037754058838
A,3651.0,1.0012037754058838
A,3651.10009765625,1.0012037754058838
A,3651.199951171875,1.0012037754058838
A,3651.300048828125,1.0012037754058838
A,3651.400146484375,1.0012037754058838
A,3651.5,1.0012037754058838
A,3651.60009765625,1.0012037754058838
A,3651.699951171875,1.0012037754058838
A,3651.800048828125,1.0012037754058838
A,3651.900146484375,1.0012037754058838
A,3652.0,1.0012037754058838
A,3652.10009765625,1.0012037754058838
A,3652.199951171875,1.0012037754058838
A,3652.300048828125,1.0012037754058838
A,3652.400146484375,1.0012037754058838
A,3652.5,1.0012037754058838
A,3652.60009765625,1.0012037754058838
A,3652.699951171875,1.0012037754058838
A,3652.800048828125,1.0012037754058838
A,3652.900146484375,1.0012037754058838
A,3653.0,1.0012037754058838
A,3653.10009765625,1.0012037754058838
A,3653.199951171875,1.0012037754058838
A,3653.300048828125,1.0012037754058838
A,3653.400146484375,1.0012037754058838
A,3653.5,1.0012037754058838
A,3653.60009765625,1.0012037754058838
A,3653.699951171875,1.0012037754058838
A,3653.800048828125,1.0012037754058838
A,3653.900146484375,1.0012037754058838
A,3654.0,1.0012037754058838
A,3654.10009765625,1.0012037754058838
A,3654.199951171875,1.0012037754058838
A,3654.300048828125,1.0012037754058838
A,3654.400146484375,1.0012037754058838
A,3654.5,1.0012037754058838
A,3654.60009765625,1.0012037754058838
A,3654.699951171875,1.0012037754058838
A,3654.800048828125,1.0012037754058838
A,3654.900146484375,1.0012037754058838
A,3655.0,1.0012037754058838
A,3655.10009765625,1.0012037754058838
A,3655.199951171875,1.0012037754058838
A,3655.300048828125,1.0012037754058838
A,3655.400146484375,1.0012037754058838
A,3655.5,1.0012037754058838
A,3655.60009765625,1.0012037754058838
A,3655.699951171875,1.0012037754058838
A,3655.800048828125,1.0012037754058838
A,3655.900146484375,1.0012037754058838
A,3656.0,1.0012037754058838
A,3656.10009765625,1.0012037754058838
A,3656.199951171875,1.0012037754058838
A,3656.300048828125,1.0012037754058838
A,3656.400146484375,1.0012037754058838
A,3656.5,1.0012037754058838
A,3656.60009765625,1.0012037754058838
A,3656.699951171875,1.0012037754058838
A,3656.800048828125,1.0012037754058838
A,3656.900146484375,1.0012037754058838
A,3657.0,1.0012037754058838
A,3657.10009765625,1.0012037754058838
A,3657.199951171875,1.0012037754058838
A,3657.300048828125,1.0012037754058838
A,3657.400146484375,1.0012037754058838
A,3657.5,1.0012037754058838
A,3657.60009765625,1.0012037754058838
A,3657.699951171875,1.0012037754058838
A,3657.800048828125,1.0012037754058838
A,3657.900146484375,1.0012037754058838
A,3658.0,1.0012037754058838
A,3658.10009765625,1.0012037754058838
A,3658.199951171875,1.0012037754058838
A,3658.300048828125,1.0012037754058838
A,3658.400146484375,1.0012037754058838
A,3658.5,1.0012037754058838
A,3658.60009765625,1.0012037754058838
A,3658.699951171875,1.0012037754058838
A,3658.800048828125,1.0012037754058838
A,3658.900146484375,1.0012037754058838
A,3659.0,1.0012037754058838
A,3659.10009765625,1.0012037754058838
A,3659.199951171875,1.0012037754058838
A,3659.300048828125,1.0012037754058838
A,3659.400146484375,1.0012037754058838
A,3659.5,1.0012037754058838
A,3659.60009765625,1.0012037754058838
A,3659.699951171875,1.0012037754058838
A,3659.800048828125,1.0012037754058838
A,3659.900146484375,1.0012037754058838
A,3660.0,1.0012037754058838
A,3660.10009765625,1.0012037754058838
A,3660.199951171875,1.0012037754058838
A,3660.300048828125,1.0012037754058838
A,3660.400146484375,1.0012037754058838
A,3660.5,1.0012037754058838
A,3660.60009765625,1.0012037754058838
A,3660.699951171875,1.0012037754058838
A,3660.800048828125,1.0012037754058838
A,3660.900146484375,1.0012037754058838
A,3661.0,1.0012037754058838
A,3661.10009765625,1.0012037754058838
A,3661.199951171875,1.0012037754058838
A,3661.300048828125,1.0012037754058838
A,3661.400146484375,1.0012037754058838
A,3661.5,1.0012037754058838
A,3661.60009765625,1.0012037754058838
A,3661.699951171875,1.0012037754058838
A,3661.800048828125,1.0012037754058838
A,3661.900146484375,1.0012037754058838
A,3662.0,1.0012037754058838
A,3662.10009765625,1.0012037754058838
A,3662.199951171875,1.0012037754058838
A,3662.300048828125,1.0012037754058838
A,3662.400146484375,1.0012037754058838
A,3662.5,1.0012037754058838
A,3662.60009765625,1.0012037754058838
A,3662.699951171875,1.0012037754058838
A,3662.800048828125,1.0012037754058838
A,3662.900146484375,1.0012037754058838
A,3663.0,1.0012037754058838
A,3663.10009765625,1.0012037754058838
A,3663.199951171875,1.0012037754058838
A,3663.300048828125,1.0012037754058838
A,3663.400146484375,1.0012037754058838
A,3663.5,1.0012037754058838
A,3663.60009765625,1.0012037754058838
A,3663.699951171875,1.0012037754058838
A,3663.800048828125,1.0012037754058838
A,3663.900146484375,1.0012037754058838
A,3664.0,1.0012037754058838
A,3664.10009765625,1.0012037754058838
A,3664.199951171875,1.0012037754058838
A,3664.300048828125,1.0012037754058838
A,3664.400146484375,1.0012037754058838
A,3664.5,1.0012037754058838
A,3664.60009765625,1.0012037754058838
A,3664.699951171875,1.0012037754058838
A,3664.800048828125,1.0012037754058838
A,3664.900146484375,1.0012037754058838
A,3665.0,1.0012037754058838
A,3665.10009765625,1.0012037754058838
A,3665.199951171875,1.0012037754058838
A,3665.300048828125,1.0012037754058838
A,3665.400146484375,1.0012037754058838
A,3665.5,1.0012037754058838
A,3665.60009765625,1.0012037754058838
A,3665.699951171875,1.0012037754058838
A,3665.800048828125,1.0012037754058838
A,3665.900146484375,1.0012037754058838
A,3666.0,1.0012037754058838
A,3666.10009765625,1.0012037754058838
A,3666.199951171875,1.0012037754058838
A,3666.300048828125,1.0012037754058838
A,3666.400146484375,1.0012037754058838
A,3666.5,1.0012037754058838
A,3666.60009765625,1.0012037754058838
A,3666.699951171875,1.0012037754058838
A,3666.800048828125,1.0012037754058838
A,3666.900146484375,1.0012037754058838
A,3667.0,1.0012037754058838
A,3667.10009765625,1.0012037754058838
A,3667.199951171875,1.0012037754058838
A,3667.300048828125,1.0012037754058838
A,3667.400146484375,1.0012037754058838
A,3667.5,1.0012037754058838
A,3667.60009765625,1.0012037754058838
A,3667.699951171875,1.0012037754058838
A,3667.800048828125,1.0012037754058838
A,3667.900146484375,1.0012037754058838
A,3668.0,1.0012037754058838
A,3668.10009765625,1.0012037754058838
A,3668.199951171875,1.0012037754058838
A,3668.300048828125,1.0012037754058838
A,3668.400146484375,1.0012037754058838
A,3668.5,1.0012037754058838
A,3668.60009765625,1.0012037754058838
A,3668.699951171875,1.0012037754058838
A,3668.800048828125,1.0012037754058838
A,3668.900146484375,1.0012037754058838
A,3669.0,1.0012037754058838
A,3669.10009765625,1.0012037754058838
A,3669.199951171875,1.0012037754058838
A,3669.300048828125,1.0012037754058838
A,3669.400146484375,1.0012037754058838
A,3669.5,1.0012037754058838
A,3669.60009765625,1.0012037754058838
A,3669.699951171875,1.0012037754058838
A,3669.800048828125,1.0012037754058838
A,3669.900146484375,1.0012037754058838
A,3670.0,1.0012037754058838
A,3670.10009765625,1.0012037754058838
A,3670.199951171875,1.0012037754058838
A,3670.300048828125,1.0012037754058838
A,3670.400146484375,1.0012037754058838
A,3670.5,1.0012037754058838
A,3670.60009765625,1.0012037754058838
A,3670.699951171875,1.0012037754058838
A,3670.800048828125,1.0012037754058838
A,3670.900146484375,1.0012037754058838
A,3671.0,1.0012037754058838
A,3671.10009765625,1.0012037754058838
A,3671.199951171875,1.0012037754058838
A,3671.300048828125,1.0012037754058838
A,3671.400146484375,1.0012037754058838
A,3671.5,1.0012037754058838
A,3671.60009765625,1.0012037754058838
A,3671.699951171875,1.0012037754058838
A,3671.800048828125,1.0012037754058838
A,3671.900146484375,1.0012037754058838
A,3672.0,1.0012037754058838
A,3672.10009765625,1.0012037754058838
A,3672.199951171875,1.0012037754058838
A,3672.300048828125,1.0012037754058838
A,3672.400146484375,1.0012037754058838
A,3672.5,1.0012037754058838
A,3672.60009765625,1.0012037754058838
A,3672.699951171875,1.0012037754058838
A,3672.800048828125,1.0012037754058838
A,3672.900146484375,1.0012037754058838
A,3673.0,1.0012037754058838
A,3673.10009765625,1.0012037754058838
A,3673.199951171875,1.0012037754058838
A,3673.300048828125,1.0012037754058838
A,3673.400146484375,1.0012037754058838
A,3673.5,1.0012037754058838
A,3673.60009765625,1.0012037754058838
A,3673.699951171875,1.0012037754058838
A,3673.800048828125,1.0012037754058838
A,3673.900146484375,1.0012037754058838
A,3674.0,1.0012037754058838
A,3674.10009765625,1.0012037754058838
A,3674.199951171875,1.0012037754058838
A,3674.300048828125,1.0012037754058838
A,3674.400146484375,1.0012037754058838
A,3674.5,1.0012037754058838
A,3674.60009765625,1.0012037754058838
A,3674.699951171875,1.0012037754058838
A,3674.800048828125,1.0012037754058838
A,3674.900146484375,1.0012037754058838
A,3675.0,1.0012037754058838
A,3675.10009765625,1.0012037754058838
A,3675.199951171875,1.0012037754058838
A,3675.300048828125,1.0012037754058838
A,3675.400146484375,1.0012037754058838
A,3675.5,1.0012037754058838
A,3675.60009765625,1.0012037754058838
A,3675.699951171875,1.0012037754058838
A,3675.800048828125,1.0012037754058838
A,3675.900146484375,1.0012037754058838
A,3676.0,1.0012037754058838
A,3676.10009765625,1.0012037754058838
A,3676.199951171875,1.0012037754058838
A,3676.300048828125,1.0012037754058838
A,3676.400146484375,1.0012037754058838
A,3676.5,1.0012037754058838
A,3676.60009765625,1.0012037754058838
A,3676.699951171875,1.0012037754058838
A,3676.800048828125,1.0012037754058838
A,3676.900146484375,1.0012037754058838
A,3677.0,1.0012037754058838
A,3677.10009765625,1.0012037754058838
A,3677.199951171875,1.0012037754058838
A,3677.300048828125,1.0012037754058838
A,3677.400146484375,1.0012037754058838
A,3677.5,1.0012037754058838
A,3677.60009765625,1.0012037754058838
A,3677.699951171875,1.0012037754058838
A,3677.800048828125,1.0012037754058838
A,3677.900146484375,1.0012037754058838
A,3678.0,1.0012037754058838
A,3678.10009765625,1.0012037754058838
A,3678.199951171875,1.0012037754058838
A,3678.300048828125,1.0012037754058838
A,3678.400146484375,1.0012037754058838
A,3678.5,1.0012037754058838
A,3678.60009765625,1.0012037754058838
A,3678.699951171875,1.0012037754058838
A,3678.800048828125,1.0012037754058838
A,3678.900146484375,1.0012037754058838
A,3679.0,1.0012037754058838
A,3679.10009765625,1.0012037754058838
A,3679.199951171875,1.0012037754058838
A,3679.300048828125,1.0012037754058838
A,3679.400146484375,1.0012037754058838
A,3679.5,1.0012037754058838
A,3679.60009765625,1.0012037754058838
A,3679.699951171875,1.0012037754058838
A,3679.800048828125,1.0012037754058838
A,3679.900146484375,1.0012037754058838
A,3680.0,1.0012037754058838
A,3680.10009765625,1.0012037754058838
A,3680.199951171875,1.0012037754058838
A,3680.300048828125,1.0012037754058838
A,3680.400146484375,1.0012037754058838
A,3680.5,1.0012037754058838
A,3680.60009765625,1.0012037754058838
A,3680.699951171875,1.0012037754058838
A,3680.800048828125,1.0012037754058838
A,3680.900146484375,1.0012037754058838
A,3681.0,1.0012037754058838
A,3681.10009765625,1.0012037754058838
A,3681.199951171875,1.0012037754058838
A,3681.300048828125,1.0012037754058838
A,3681.400146484375,1.0012037754058838
A,3681.5,1.0012037754058838
A,3681.60009765625,1.0012037754058838
A,3681.699951171875,1.0012037754058838
A,3681.800048828125,1.0012037754058838
A,3681.900146484375,1.0012037754058838
A,3682.0,1.0012037754058838
A,3682.10009765625,1.0012037754058838
A,3682.199951171875,1.0012037754058838
A,3682.300048828125,1.0012037754058838
A,3682.400146484375,1.0012037754058838
A,3682.5,1.0012037754058838
A,3682.60009765625,1.0012037754058838
A,3682.699951171875,1.0012037754058838
A,3682.800048828125,1.0012037754058838
A,3682.900146484375,1.0012037754058838
A,3683.0,1.0012037754058838
A,3683.10009765625,1.0012037754058838
A,3683.199951171875,1.0012037754058838
A,3683.300048828125,1.0012037754058838
A,3683.400146484375,1.0012037754058838
A,3683.5,1.0012037754058838
A,3683.60009765625,1.0012037754058838
A,3683.699951171875,1.0012037754058838
A,3683.800048828125,1.0012037754058838
A,3683.900146484375,1.0012037754058838
A,3684.0,1.0012037754058838
A,3684.10009765625,1.0012037754058838
A,3684.199951171875,1.0012037754058838
A,3684.300048828125,1.0012037754058838
A,3684.400146484375,1.0012037754058838
A,3684.5,1.0012037754058838
A,3684.60009765625,1.0012037754058838
A,3684.699951171875,1.0012037754058838
A,3684.800048828125,1.0012037754058838
A,3684.900146484375,1.0012037754058838
A,3685.0,1.0012037754058838
A,3685.10009765625,1.0012037754058838
A,3685.199951171875,1.0012037754058838
A,3685.300048828125,1.0012037754058838
A,3685.400146484375,1.0012037754058838
A,3685.5,1.0012037754058838
A,3685.60009765625,1.0012037754058838
A,3685.699951171875,1.0012037754058838
A,3685.800048828125,1.0012037754058838
A,3685.900146484375,1.0012037754058838
A,3686.0,1.0012037754058838
A,3686.10009765625,1.0012037754058838
A,3686.199951171875,1.0012037754058838
A,3686.300048828125,1.0012037754058838
A,3686.400146484375,1.0012037754058838
A,3686.5,1.0012037754058838
A,3686.60009765625,1.0012037754058838
A,3686.699951171875,1.0012037754058838
A,3686.800048828125,1.0012037754058838
A,3686.900146484375,1.0012037754058838
A,3687.0,1.0012037754058838
A,3687.10009765625,1.0012037754058838
A,3687.199951171875,1.0012037754058838
A,3687.300048828125,1.0012037754058838
A,3687.400146484375,1.0012037754058838
A,3687.5,1.0012037754058838
A,3687.60009765625,1.0012037754058838
A,3687.699951171875,1.0012037754058838
A,3687.800048828125,1.0012037754058838
A,3687.900146484375,1.0012037754058838
A,3688.0,1.0012037754058838
A,3688.10009765625,1.0012037754058838
A,3688.199951171875,1.0012037754058838
A,3688.300048828125,1.0012037754058838
A,3688.400146484375,1.0012037754058838
A,3688.5,1.0012037754058838
A,3688.60009765625,1.0012037754058838
A,3688.699951171875,1.0012037754058838
A,3688.800048828125,1.0012037754058838
A,3688.900146484375,1.0012037754058838
A,3689.0,1.0012037754058838
A,3689.10009765625,1.0012037754058838
A,3689.199951171875,1.0012037754058838
A,3689.300048828125,1.0012037754058838
A,3689.400146484375,1.0012037754058838
A,3689.5,1.0012037754058838
A,3689.60009765625,1.0012037754058838
A,3689.699951171875,1.0012037754058838
A,3689.800048828125,1.0012037754058838
A,3689.900146484375,1.0012037754058838
A,3690.0,1.0012037754058838
A,3690.10009765625,1.0012037754058838
A,3690.199951171875,1.0012037754058838
A,3690.300048828125,1.0012037754058838
A,3690.400146484375,1.0012037754058838
A,3690.5,1.0012037754058838
A,3690.60009765625,1.0012037754058838
A,3690.699951171875,1.0012037754058838
A,3690.800048828125,1.0012037754058838
A,3690.900146484375,1.0012037754058838
A,3691.0,1.0012037754058838
A,3691.10009765625,1.0012037754058838
A,3691.199951171875,1.0012037754058838
A,3691.300048828125,1.0012037754058838
A,3691.400146484375,1.0012037754058838
A,3691.5,1.0012037754058838
A,3691.60009765625,1.0012037754058838
A,3691.699951171875,1.0012037754058838
A,3691.800048828125,1.0012037754058838
A,3691.900146484375,1.0012037754058838
A,3692.0,1.0012037754058838
A,3692.10009765625,1.0012037754058838
A,3692.199951171875,1.0012037754058838
A,3692.300048828125,1.0012037754058838
A,3692.400146484375,1.0012037754058838
A,3692.5,1.0012037754058838
A,3692.60009765625,1.0012037754058838
A,3692.699951171875,1.0012037754058838
A,3692.800048828125,1.0012037754058838
A,3692.900146484375,1.0012037754058838
A,3693.0,1.0012037754058838
A,3693.10009765625,1.0012037754058838
A,3693.199951171875,1.0012037754058838
A,3693.300048828125,1.0012037754058838
A,3693.400146484375,1.0012037754058838
A,3693.5,1.0012037754058838
A,3693.60009765625,1.0012037754058838
A,3693.699951171875,1.0012037754058838
A,3693.800048828125,1.0012037754058838
A,3693.900146484375,1.0012037754058838
A,3694.0,1.0012037754058838
A,3694.10009765625,1.0012037754058838
A,3694.199951171875,1.0012037754058838
A,3694.300048828125,1.0012037754058838
A,3694.400146484375,1.0012037754058838
A,3694.5,1.0012037754058838
A,3694.60009765625,1.0012037754058838
A,3694.699951171875,1.0012037754058838
A,3694.800048828125,1.0012037754058838
